2000, 63
2000, 32
2000, 27
2000, 18
2000, 50
2000, 69
2000, 55
2000, 62
2000, 25
2000, 38
2000, 49
2000, 47
2000, 39
2000, 79
2000, 39
2000, 23
2000, 61
2000, 45
2000, 21
2000, 65
2000, 16
2000, 47
2000, 34
2000, 26
2000, 35
2000, 49
2000, 38
2000, 58
2000, 49
2000, 64
2000, 59
2000, 37
2000, 70
2000, 24
2000, 38
2000, 33
2000, 51
2000, 70
2000, 55
2000, 62
2000, 51
2000, 84
2000, 40
2000, 31
2000, 44
2000, 61
2000, 23
2000, 40
2000, 68
2000, 67
2000, 53
2000, 45
2000, 71
2000, 57
2000, 83
2000, 52
2000, 59
2000, 63
2000, 70
2000, 32
2000, 47
2000, 44
2000, 42
2000, 33
2000, 81
2000, 25
2000, 52
2000, 56
2000, 63
2000, 61
2000, 68
2000, 56
2000, 40
2000, 38
2000, 70
2000, 37
2000, 21
2000, 46
2000, 51
2000, 63
2000, 53
2000, 47
2000, 25
2000, 58
2000, 75
2000, 45
2000, 52
2000, 41
2000, 79
2000, 32
2000, 41
2000, 45
2000, 30
2000, 2
2000, 51
2000, 78
2000, 56
2000, 83
2000, 22
2000, 57
2000, 45
2000, 41
2000, 55
2000, 57
2000, 54
2000, 47
2000, 74
2000, 50
2000, 65
2000, 36
2000, 63
2000, 60
2000, 29
2000, 61
2000, 67
2000, 53
2000, 30
2000, 46
2000, 51
2000, 49
2000, 41
2000, 38
2000, 52
2000, 67
2000, 60
2000, 47
2000, 18
2000, 55
2000, 23
2000, 58
2000, 64
2000, 73
2000, 11
2001, 43
2001, 42
2001, 63
2001, 42
2001, 70
2001, 42
2001, 67
2001, 26
2001, 23
2001, 49
2001, 51
2001, 82
2001, 51
2001, 31
2001, 20
2001, 89
2001, 93
2001, 45
2001, 58
2001, 61
2001, 47
2001, 52
2001, 69
2001, 21
2001, 65
2001, 42
2001, 35
2001, 81
2001, 36
2001, 45
2001, 45
2001, 63
2001, 60
2001, 41
2001, 56
2001, 63
2001, 26
2001, 57
2001, 45
2001, 64
2001, 44
2001, 41
2001, 46
2001, 39
2001, 71
2001, 61
2001, 57
2001, 51
2001, 67
2001, 58
2001, 47
2001, 90
2001, 85
2001, 50
2001, 72
2001, 47
2001, 38
2001, 25
2001, 72
2001, 54
2001, 31
2001, 70
2001, 72
2001, 38
2001, 45
2001, 61
2001, 44
2001, 67
2001, 33
2001, 35
2001, 26
2001, 55
2001, 43
2001, 43
2001, 54
2001, 57
2001, 44
2001, 59
2001, 38
2001, 73
2001, 53
2001, 30
2001, 89
2001, 83
2001, 59
2001, 42
2001, 55
2001, 47
2001, 78
2001, 51
2001, 59
2001, 75
2001, 66
2001, 33
2001, 60
2001, 56
2001, 58
2001, 23
2001, 56
2001, 39
2001, 17
2001, 39
2001, 28
2001, 25
2001, 82
2001, 63
2001, 65
2001, 48
2001, 56
2001, 54
2001, 17
2001, 38
2001, 65
2001, 63
2001, 47
2001, 47
2001, 62
2001, 76
2001, 15
2001, 27
2001, 30
2001, 41
2001, 50
2001, 2
2001, 23
2001, 56
2001, 30
2001, 86
2001, 91
2001, 66
2001, 82
2001, 33
2001, 59
2001, 24
2001, 83
2001, 79
2001, 44
2001, 40
2001, 11
2001, 50
2001, 35
2001, 82
2001, 57
2001, 58
2001, 34
2001, 41
2001, 59
2001, 25
2001, 20
2001, 29
2001, 84
2001, 62
2001, 63
2001, 61
2001, 34
2001, 52
2001, 23
2001, 32
2001, 56
2001, 46
2001, 67
2001, 39
2001, 79
2001, 70
2001, 45
2001, 36
2001, 40
2001, 55
2001, 40
2001, 45
2001, 30
2001, 49
2001, 70
2001, 30
2001, 7
2001, 38
2001, 35
2001, 54
2001, 66
2001, 41
2001, 45
2001, 76
2001, 52
2001, 80
2001, 7
2001, 24
2001, 35
2001, 15
2001, 30
2001, 32
2001, 57
2001, 62
2001, 52
2001, 54
2001, 40
2001, 62
2001, 60
2001, 16
2001, 37
2001, 49
2001, 45
2001, 45
2001, 41
2001, 12
2001, 68
2001, 55
2001, 53
2001, 65
2001, 50
2001, 15
2001, 75
2001, 37
2001, 66
2001, 41
2001, 57
2001, 73
2001, 84
2001, 64
2001, 24
2001, 60
2001, 73
2001, 52
2001, 50
2001, 83
2001, 61
2001, 66
2001, 48
2001, 48
2001, 72
2001, 78
2001, 22
2001, 85
2001, 75
2001, 37
2001, 28
2001, 52
2001, 57
2001, 65
2001, 55
2001, 47
2001, 40
2001, 88
2001, 28
2001, 36
2001, 63
2001, 42
2001, 53
2001, 45
2001, 82
2001, 28
2001, 60
2001, 68
2001, 39
2001, 68
2001, 69
2001, 44
2001, 48
2001, 90
2001, 51
2001, 82
2001, 48
2001, 12
2001, 88
2001, 67
2001, 42
2001, 15
2001, 51
2001, 51
2001, 47
2001, 52
2001, 44
2001, 70
2001, 60
2001, 52
2001, 25
2001, 58
2001, 41
2001, 37
2001, 20
2001, 14
2001, 60
2001, 62
2001, 53
2001, 52
2001, 38
2001, 60
2001, 55
2001, 63
2001, 69
2001, 60
2001, 58
2001, 74
2001, 93
2001, 39
2001, 69
2001, 79
2001, 29
2001, 63
2001, 52
2001, 74
2001, 13
2001, 49
2001, 54
2001, 64
2001, 46
2001, 76
2001, 19
2001, 58
2001, 33
2001, 35
2001, 54
2001, 70
2001, 49
2001, 35
2001, 46
2001, 44
2001, 53
2001, 41
2001, 45
2001, 85
2001, 48
2001, 18
2001, 67
2001, 52
2001, 52
2001, 53
2001, 61
2001, 65
2001, 51
2001, 26
2001, 77
2001, 43
2001, 50
2001, 44
2001, 67
2001, 50
2001, 48
2001, 56
2001, 53
2001, 11
2001, 72
2001, 68
2001, 63
2001, 41
2001, 38
2001, 81
2001, 45
2001, 23
2001, 97
2001, 70
2001, 91
2001, 52
2001, 63
2001, 56
2001, 27
2001, 62
2001, 49
2001, 96
2001, 38
2001, 54
2001, 68
2001, 36
2001, 56
2001, 29
2001, 47
2001, 44
2001, 70
2001, 68
2001, 35
2001, 41
2001, 38
2001, 8
2001, 67
2001, 45
2001, 34
2001, 58
2001, 35
2001, 63
2001, 49
2001, 18
2001, 26
2001, 32
2001, 76
2001, 51
2001, 49
2001, 83
2001, 62
2001, 54
2001, 53
2001, 35
2001, 57
2001, 42
2001, 47
2001, 57
2001, 61
2001, 69
2001, 45
2001, 62
2001, 70
2001, 37
2001, 40
2001, 92
2001, 41
2001, 81
2001, 41
2001, 48
2001, 54
2001, 63
2001, 56
2001, 37
2001, 77
2001, 34
2001, 32
2001, 36
2001, 47
2001, 46
2001, 55
2001, 84
2001, 83
2001, 43
2001, 76
2001, 63
2001, 71
2001, 70
2001, 78
2001, 61
2001, 33
2001, 50
2001, 63
2001, 93
2001, 71
2001, 62
2001, 69
2001, 72
2001, 25
2001, 76
2001, 34
2001, 50
2001, 66
2001, 68
2001, 89
2001, 49
2001, 52
2001, 36
2001, 29
2001, 48
2001, 54
2001, 41
2001, 49
2001, 65
2001, 25
2001, 45
2001, 26
2001, 15
2001, 25
2001, 68
2001, 52
2001, 64
2001, 31
2001, 61
2001, 52
2001, 33
2001, 37
2001, 38
2001, 52
2001, 17
2001, 68
2001, 66
2001, 46
2001, 48
2001, 28
2001, 64
2001, 80
2001, 71
2001, 45
2001, 35
2001, 39
2001, 62
2001, 25
2001, 54
2001, 44
2001, 69
2001, 45
2001, 38
2001, 57
2001, 52
2001, 60
2001, 61
2001, 29
2001, 75
2001, 62
2001, 69
2001, 72
2002, 60
2002, 24
2002, 28
2002, 43
2002, 50
2002, 67
2002, 77
2002, 24
2002, 53
2002, 41
2002, 57
2002, 67
2002, 44
2002, 56
2002, 21
2002, 46
2002, 27
2002, 39
2002, 34
2002, 66
2002, 68
2002, 23
2002, 62
2002, 50
2002, 62
2002, 50
2002, 74
2002, 20
2002, 59
2002, 48
2002, 70
2002, 55
2002, 45
2002, 48
2002, 38
2002, 63
2002, 65
2002, 57
2002, 45
2002, 53
2002, 57
2002, 67
2002, 77
2002, 78
2002, 83
2002, 63
2002, 71
2002, 57
2002, 65
2002, 39
2002, 35
2002, 32
2002, 83
2002, 78
2002, 69
2002, 23
2002, 9
2002, 31
2002, 84
2002, 62
2002, 12
2002, 44
2002, 63
2002, 61
2002, 37
2002, 51
2002, 38
2002, 13
2002, 55
2002, 37
2002, 56
2002, 26
2002, 60
2002, 54
2002, 74
2002, 65
2002, 17
2002, 56
2002, 32
2002, 20
2002, 42
2002, 31
2002, 5
2002, 28
2002, 58
2002, 52
2002, 61
2002, 64
2002, 54
2002, 56
2002, 18
2002, 69
2002, 57
2002, 48
2002, 64
2002, 34
2002, 63
2002, 41
2002, 13
2002, 17
2002, 97
2002, 64
2002, 59
2002, 44
2002, 67
2002, 33
2002, 60
2002, 39
2002, 37
2002, 29
2002, 63
2002, 35
2002, 52
2002, 33
2002, 44
2002, 28
2002, 72
2002, 63
2002, 74
2002, 55
2002, 50
2002, 57
2002, 19
2002, 62
2002, 64
2002, 47
2002, 74
2002, 39
2002, 65
2002, 68
2002, 24
2002, 29
2002, 60
2002, 51
2002, 60
2002, 75
2002, 52
2002, 48
2002, 55
2002, 30
2002, 19
2002, 57
2002, 73
2002, 51
2002, 49
2002, 34
2002, 19
2002, 44
2002, 37
2002, 99
2002, 63
2002, 69
2002, 43
2002, 23
2002, 48
2002, 51
2002, 72
2002, 53
2002, 9
2002, 20
2002, 45
2002, 53
2002, 53
2002, 42
2002, 50
2002, 27
2002, 14
2002, 63
2002, 85
2002, 68
2002, 67
2002, 55
2002, 60
2002, 29
2002, 84
2002, 47
2002, 59
2002, 57
2002, 71
2002, 43
2002, 57
2002, 39
2002, 53
2002, 50
2002, 43
2002, 82
2002, 83
2002, 77
2002, 74
2002, 23
2002, 57
2002, 55
2002, 22
2002, 43
2002, 27
2002, 53
2002, 62
2002, 55
2002, 27
2002, 56
2002, 58
2002, 56
2002, 31
2002, 54
2002, 52
2002, 44
2002, 48
2002, 23
2002, 76
2002, 37
2002, 77
2002, 36
2002, 89
2002, 77
2002, 57
2002, 67
2002, 58
2002, 78
2002, 58
2002, 36
2002, 58
2002, 66
2002, 45
2002, 57
2002, 56
2002, 32
2002, 77
2002, 66
2002, 59
2002, 48
2002, 60
2002, 52
2002, 63
2002, 45
2002, 61
2002, 17
2002, 38
2002, 38
2002, 69
2002, 50
2002, 92
2002, 83
2002, 62
2002, 35
2002, 54
2002, 57
2002, 35
2002, 60
2002, 27
2002, 64
2002, 56
2002, 50
2002, 28
2002, 47
2002, 56
2002, 31
2002, 47
2002, 35
2002, 50
2002, 53
2002, 34
2002, 30
2002, 49
2002, 30
2002, 62
2002, 45
2002, 56
2002, 57
2002, 32
2002, 48
2002, 78
2002, 51
2002, 55
2002, 64
2002, 77
2002, 57
2002, 38
2002, 76
2002, 21
2002, 78
2002, 31
2002, 63
2002, 65
2002, 52
2002, 66
2002, 12
2002, 33
2002, 29
2002, 47
2002, 54
2002, 9
2002, 30
2002, 35
2002, 75
2002, 41
2002, 72
2002, 59
2002, 71
2002, 79
2002, 50
2002, 46
2002, 50
2002, 46
2002, 44
2002, 66
2002, 49
2002, 63
2002, 37
2002, 37
2002, 50
2002, 34
2002, 53
2002, 45
2002, 65
2002, 84
2002, 48
2002, 31
2002, 25
2002, 83
2002, 78
2002, 33
2002, 44
2002, 66
2002, 69
2002, 40
2002, 61
2002, 26
2002, 35
2002, 66
2002, 27
2002, 20
2002, 47
2002, 53
2002, 49
2002, 10
2002, 22
2002, 36
2002, 13
2002, 18
2002, 13
2002, 94
2002, 44
2002, 54
2002, 73
2002, 62
2002, 31
2002, 55
2002, 21
2002, 51
2002, 14
2002, 69
2002, 62
2002, 51
2002, 57
2002, 79
2002, 36
2002, 57
2002, 73
2002, 35
2002, 57
2002, 37
2002, 46
2002, 62
2002, 75
2002, 76
2002, 41
2002, 36
2002, 77
2002, 9
2002, 52
2002, 55
2002, 19
2002, 4
2002, 33
2002, 52
2002, 50
2002, 52
2002, 38
2002, 45
2002, 80
2002, 51
2002, 42
2002, 72
2002, 51
2002, 32
2002, 72
2002, 59
2002, 44
2002, 35
2002, 46
2002, 51
2002, 62
2002, 55
2002, 60
2002, 57
2002, 36
2002, 77
2002, 82
2002, 56
2002, 59
2002, 55
2002, 81
2002, 35
2002, 5
2002, 51
2002, 25
2002, 39
2002, 79
2002, 4
2002, 38
2002, 65
2002, 87
2002, 40
2002, 21
2002, 74
2002, 63
2002, 55
2002, 30
2002, 88
2002, 69
2002, 81
2002, 38
2002, 60
2002, 42
2002, 49
2002, 60
2002, 57
2002, 40
2002, 53
2002, 86
2002, 16
2002, 57
2002, 37
2002, 40
2002, 50
2002, 85
2002, 42
2002, 68
2002, 44
2002, 36
2002, 49
2002, 59
2002, 31
2002, 47
2002, 42
2002, 61
2002, 34
2002, 73
2002, 63
2002, 22
2002, 27
2002, 39
2002, 34
2002, 24
2002, 53
2002, 34
2002, 43
2002, 51
2002, 54
2002, 53
2002, 34
2002, 34
2002, 28
2002, 85
2002, 76
2002, 48
2002, 37
2002, 63
2002, 49
2002, 60
2002, 27
2002, 91
2002, 39
2002, 24
2002, 59
2002, 47
2002, 17
2002, 41
2002, 74
2002, 32
2002, 49
2002, 32
2002, 53
2002, 20
2002, 57
2002, 49
2002, 58
2002, 23
2002, 88
2002, 29
2002, 65
2002, 50
2003, 62
2003, 43
2003, 55
2003, 75
2003, 78
2003, 42
2003, 34
2003, 65
2003, 88
2003, 28
2003, 37
2003, 59
2003, 27
2003, 64
2003, 57
2003, 72
2003, 52
2003, 49
2003, 60
2003, 36
2003, 67
2003, 47
2003, 68
2003, 35
2003, 48
2003, 62
2003, 54
2003, 21
2003, 50
2003, 55
2003, 62
2003, 51
2003, 35
2003, 61
2003, 29
2003, 48
2003, 49
2003, 46
2003, 78
2003, 88
2003, 32
2003, 49
2003, 57
2003, 78
2003, 50
2003, 50
2003, 54
2003, 47
2003, 31
2003, 79
2003, 74
2003, 50
2003, 75
2003, 26
2003, 77
2003, 48
2003, 41
2003, 72
2003, 42
2003, 42
2003, 61
2003, 25
2003, 44
2003, 66
2003, 47
2003, 44
2003, 54
2003, 55
2003, 15
2003, 47
2003, 29
2003, 57
2003, 89
2003, 69
2003, 69
2003, 60
2003, 35
2003, 49
2003, 47
2003, 56
2003, 34
2003, 67
2003, 73
2003, 19
2003, 25
2003, 16
2003, 52
2003, 76
2003, 35
2003, 35
2003, 61
2003, 35
2003, 32
2003, 59
2003, 69
2003, 57
2003, 52
2003, 36
2003, 17
2003, 59
2003, 43
2003, 50
2003, 56
2003, 35
2003, 55
2003, 69
2003, 22
2003, 30
2003, 37
2003, 39
2003, 39
2003, 51
2003, 65
2003, 24
2003, 55
2003, 34
2003, 45
2003, 51
2003, 54
2003, 46
2003, 62
2003, 39
2003, 72
2003, 36
2003, 53
2003, 34
2003, 25
2003, 40
2003, 60
2003, 63
2003, 46
2003, 60
2003, 75
2003, 53
2003, 17
2003, 45
2003, 33
2003, 59
2003, 45
2003, 80
2003, 48
2003, 46
2003, 26
2003, 61
2003, 68
2003, 67
2003, 32
2003, 53
2003, 55
2003, 39
2003, 61
2003, 73
2003, 44
2003, 43
2003, 63
2003, 21
2003, 61
2003, 77
2003, 62
2003, 77
2003, 52
2003, 16
2003, 21
2003, 35
2003, 58
2003, 37
2003, 13
2003, 58
2003, 44
2003, 43
2003, 74
2003, 81
2003, 59
2003, 59
2003, 59
2003, 51
2003, 53
2003, 44
2003, 29
2003, 23
2003, 73
2003, 51
2003, 27
2003, 44
2003, 21
2003, 26
2003, 8
2003, 18
2003, 43
2003, 49
2003, 42
2003, 36
2003, 43
2003, 70
2003, 51
2003, 57
2003, 89
2003, 42
2003, 75
2003, 60
2003, 46
2003, 48
2003, 48
2003, 74
2003, 30
2003, 79
2003, 60
2003, 70
2003, 52
2003, 80
2003, 70
2003, 73
2003, 50
2003, 46
2003, 70
2003, 59
2003, 70
2003, 54
2003, 21
2003, 38
2003, 50
2003, 15
2003, 35
2003, 33
2003, 47
2003, 67
2003, 70
2003, 13
2003, 36
2003, 55
2003, 57
2003, 55
2003, 63
2003, 92
2003, 59
2003, 46
2003, 46
2003, 23
2003, 25
2003, 65
2003, 77
2003, 37
2003, 79
2003, 45
2003, 53
2003, 53
2003, 50
2003, 32
2003, 40
2003, 51
2003, 32
2003, 68
2003, 31
2003, 56
2003, 47
2003, 45
2003, 47
2003, 38
2003, 33
2003, 29
2003, 71
2003, 45
2003, 39
2003, 19
2003, 12
2003, 62
2003, 90
2003, 62
2003, 26
2003, 54
2003, 43
2003, 30
2003, 24
2003, 52
2003, 57
2003, 21
2003, 49
2003, 63
2003, 45
2003, 32
2003, 72
2003, 53
2003, 45
2003, 56
2003, 55
2003, 23
2003, 37
2003, 74
2003, 45
2003, 35
2003, 69
2003, 51
2003, 49
2003, 35
2003, 45
2003, 60
2003, 42
2003, 34
2003, 51
2003, 68
2003, 46
2003, 17
2003, 53
2003, 49
2003, 46
2003, 68
2003, 39
2003, 28
2003, 86
2003, 40
2003, 76
2003, 73
2003, 56
2003, 49
2003, 45
2003, 65
2003, 19
2003, 14
2003, 56
2003, 60
2003, 63
2003, 45
2003, 44
2003, 45
2003, 68
2003, 30
2003, 56
2003, 40
2003, 56
2003, 54
2003, 45
2003, 70
2003, 44
2003, 36
2003, 10
2003, 49
2003, 21
2003, 42
2003, 80
2003, 60
2003, 65
2003, 42
2003, 62
2003, 65
2003, 51
2003, 56
2003, 15
2003, 23
2003, 42
2003, 31
2003, 39
2003, 55
2003, 35
2003, 42
2003, 58
2003, 35
2003, 51
2003, 91
2003, 52
2003, 45
2003, 62
2003, 21
2003, 56
2003, 47
2003, 57
2003, 58
2003, 28
2003, 55
2003, 48
2003, 62
2003, 25
2003, 27
2003, 59
2003, 45
2003, 25
2003, 45
2003, 57
2003, 37
2003, 67
2003, 19
2003, 36
2003, 55
2003, 54
2003, 39
2003, 44
2003, 31
2003, 57
2003, 51
2003, 25
2003, 63
2003, 34
2003, 28
2003, 51
2003, 50
2003, 72
2003, 50
2003, 55
2003, 52
2003, 65
2003, 52
2003, 57
2003, 72
2003, 62
2003, 52
2003, 30
2003, 46
2003, 59
2003, 26
2003, 68
2003, 37
2003, 42
2003, 67
2003, 60
2003, 66
2003, 64
2003, 64
2003, 15
2003, 40
2003, 33
2003, 87
2003, 43
2003, 56
2003, 74
2003, 29
2003, 55
2003, 53
2003, 28
2003, 80
2003, 46
2003, 53
2003, 38
2003, 66
2003, 48
2003, 65
2003, 45
2003, 48
2003, 27
2003, 65
2003, 37
2003, 69
2003, 30
2003, 62
2003, 45
2003, 48
2003, 76
2003, 44
2003, 52
2003, 50
2003, 6
2003, 53
2003, 59
2003, 35
2003, 34
2003, 53
2003, 76
2003, 39
2003, 72
2003, 51
2003, 30
2003, 43
2003, 60
2003, 64
2003, 71
2003, 55
2003, 33
2003, 98
2003, 53
2003, 54
2003, 52
2003, 70
2003, 38
2003, 41
2003, 52
2003, 61
2003, 51
2003, 71
2003, 46
2003, 55
2003, 65
2003, 40
2003, 48
2003, 30
2003, 51
2003, 48
2003, 85
2003, 50
2003, 65
2003, 84
2003, 38
2003, 62
2003, 60
2003, 4
2003, 75
2003, 56
2004, 59
2004, 54
2004, 21
2004, 60
2004, 56
2004, 66
2004, 50
2004, 11
2004, 40
2004, 87
2004, 34
2004, 53
2004, 90
2004, 22
2004, 50
2004, 50
2004, 58
2004, 36
2004, 31
2004, 57
2004, 67
2004, 39
2004, 29
2004, 34
2004, 34
2004, 51
2004, 28
2004, 79
2004, 66
2004, 49
2004, 30
2004, 57
2004, 71
2004, 57
2004, 43
2004, 78
2004, 55
2004, 31
2004, 75
2004, 28
2004, 32
2004, 32
2004, 66
2004, 40
2004, 53
2004, 32
2004, 20
2004, 48
2004, 70
2004, 69
2004, 47
2004, 1
2004, 45
2004, 84
2004, 70
2004, 43
2004, 20
2004, 52
2004, 49
2004, 28
2004, 65
2004, 17
2004, 12
2004, 41
2004, 26
2004, 66
2004, 53
2004, 53
2004, 12
2004, 37
2004, 53
2004, 25
2004, 55
2004, 42
2004, 59
2004, 31
2004, 44
2004, 39
2004, 64
2004, 60
2004, 70
2004, 49
2004, 38
2004, 36
2004, 38
2004, 62
2004, 47
2004, 49
2004, 64
2004, 57
2004, 54
2004, 44
2004, 25
2004, 39
2004, 15
2004, 59
2004, 61
2004, 10
2004, 49
2004, 47
2004, 44
2004, 70
2004, 48
2004, 3
2004, 36
2004, 41
2004, 35
2004, 38
2004, 34
2004, 48
2004, 32
2004, 54
2004, 49
2004, 38
2004, 29
2004, 80
2004, 20
2004, 45
2004, 41
2004, 55
2004, 52
2004, 70
2004, 56
2004, 59
2004, 91
2004, 64
2004, 38
2004, 55
2004, 70
2004, 76
2004, 37
2004, 31
2004, 40
2004, 84
2004, 21
2004, 50
2004, 29
2004, 44
2004, 48
2004, 39
2004, 56
2004, 46
2004, 52
2004, 37
2004, 66
2004, 70
2004, 43
2004, 67
2004, 45
2004, 82
2004, 33
2004, 39
2004, 55
2004, 18
2004, 8
2004, 62
2004, 44
2004, 58
2004, 22
2004, 65
2004, 57
2004, 14
2004, 64
2004, 44
2004, 42
2004, 61
2004, 65
2004, 17
2004, 61
2004, 51
2004, 42
2004, 21
2004, 40
2004, 26
2004, 12
2004, 29
2004, 58
2004, 68
2004, 52
2004, 61
2004, 52
2004, 54
2004, 28
2004, 55
2004, 52
2004, 71
2004, 56
2004, 43
2004, 30
2004, 73
2004, 50
2004, 10
2004, 30
2004, 74
2004, 90
2004, 82
2004, 64
2004, 47
2004, 47
2004, 50
2004, 83
2004, 21
2004, 71
2004, 52
2004, 61
2004, 40
2004, 43
2004, 56
2004, 91
2004, 27
2004, 88
2004, 68
2004, 69
2004, 71
2004, 31
2004, 63
2004, 45
2004, 50
2004, 82
2004, 27
2004, 33
2004, 10
2004, 49
2004, 81
2004, 50
2004, 35
2004, 47
2004, 58
2004, 66
2004, 5
2004, 50
2004, 34
2004, 35
2004, 41
2004, 48
2004, 67
2004, 62
2004, 47
2004, 12
2004, 57
2004, 50
2004, 48
2004, 24
2004, 54
2004, 64
2004, 37
2004, 4
2004, 57
2004, 63
2004, 21
2004, 43
2004, 58
2004, 72
2004, 20
2004, 43
2004, 74
2004, 42
2004, 50
2004, 70
2004, 59
2004, 50
2004, 56
2004, 41
2004, 64
2004, 25
2004, 40
2004, 90
2004, 79
2004, 47
2004, 37
2004, 37
2004, 38
2004, 87
2004, 70
2004, 34
2004, 96
2004, 42
2004, 52
2004, 57
2004, 48
2004, 23
2004, 31
2004, 40
2004, 65
2004, 49
2004, 77
2004, 57
2004, 52
2004, 30
2004, 53
2004, 53
2004, 59
2004, 46
2004, 37
2004, 75
2004, 57
2004, 31
2004, 57
2004, 39
2004, 39
2004, 90
2004, 66
2004, 69
2004, 57
2004, 53
2004, 28
2004, 46
2004, 90
2004, 63
2004, 45
2004, 20
2004, 97
2004, 43
2004, 23
2004, 66
2004, 24
2004, 74
2004, 57
2004, 53
2004, 56
2004, 48
2004, 74
2004, 40
2004, 58
2004, 32
2004, 72
2004, 84
2004, 46
2004, 75
2004, 53
2004, 64
2004, 32
2004, 38
2004, 52
2004, 57
2004, 47
2004, 63
2004, 41
2004, 53
2004, 50
2004, 48
2004, 75
2004, 66
2004, 47
2004, 68
2004, 55
2004, 82
2004, 49
2004, 32
2004, 34
2004, 60
2004, 34
2004, 53
2004, 67
2004, 33
2004, 61
2004, 47
2004, 58
2004, 88
